Store,Date,Weekly_Sales,IsHoliday
23,06-05-2011,60535.01,FALSE
23,13-05-2011,56240.21,FALSE
23,20-05-2011,60399.2,FALSE
23,27-05-2011,62059.77,FALSE
23,03-06-2011,69965.17,FALSE
23,10-06-2011,68317.57,FALSE
23,17-06-2011,68079.79,FALSE
23,24-06-2011,66781.9,FALSE
23,01-07-2011,71719.28,FALSE
23,08-07-2011,67288.77,FALSE
23,15-07-2011,68893.65,FALSE
23,22-07-2011,71247.74,FALSE
23,29-07-2011,70236.04,FALSE
23,05-08-2011,75963.6,FALSE
23,12-08-2011,74819.05,FALSE
23,19-08-2011,84415.83,FALSE
23,26-08-2011,93965.46,FALSE
23,02-09-2011,79350.47,FALSE
23,09-09-2011,77354.16,TRUE
23,16-09-2011,64312.22,FALSE
23,23-09-2011,63828.04,FALSE
23,30-09-2011,64498.86,FALSE
23,07-10-2011,70676.59,FALSE
23,14-10-2011,63084.95,FALSE
23,21-10-2011,71499.54,FALSE
23,28-10-2011,66231.67,FALSE
23,04-11-2011,66051.84,FALSE
23,11-11-2011,67624.07,FALSE
23,18-11-2011,65968.77,FALSE
23,25-11-2011,74590.64,TRUE
23,02-12-2011,79402.79,FALSE
23,09-12-2011,88298.09,FALSE
23,16-12-2011,102193.09,FALSE
23,23-12-2011,120100.97,FALSE
23,30-12-2011,55312.44,TRUE
23,06-01-2012,61743.23,FALSE
23,13-01-2012,56285.67,FALSE
23,20-01-2012,60949.87,FALSE
23,27-01-2012,55293.72,FALSE
23,03-02-2012,64470.15,FALSE
23,10-02-2012,65152.87,TRUE
23,17-02-2012,67081.62,FALSE
23,24-02-2012,70254.46,FALSE
23,02-03-2012,67936.43,FALSE
23,09-03-2012,67105.22,FALSE
23,16-03-2012,63159.32,FALSE
23,23-03-2012,62853.65,FALSE
23,30-03-2012,64231.32,FALSE
23,06-04-2012,76246.01,FALSE
23,13-04-2012,63643.15,FALSE
23,20-04-2012,69402.52,FALSE
23,27-04-2012,65369.31,FALSE
23,04-05-2012,65663.86,FALSE
23,11-05-2012,64529.21,FALSE
23,18-05-2012,65250.85,FALSE
23,25-05-2012,74592.55,FALSE
23,01-06-2012,72434.02,FALSE
23,08-06-2012,77140.87,FALSE
23,15-06-2012,74775.75,FALSE
23,22-06-2012,75245.23,FALSE
23,29-06-2012,77771.13,FALSE
23,06-07-2012,81492.83,FALSE
23,13-07-2012,75919.15,FALSE
23,20-07-2012,77292.29,FALSE
23,27-07-2012,72499.42,FALSE
23,03-08-2012,81356.34,FALSE
23,10-08-2012,83963.53,FALSE
23,17-08-2012,88215.41,FALSE
23,24-08-2012,100466.66,FALSE
23,31-08-2012,89041.12,FALSE
23,07-09-2012,79022.61,TRUE
23,14-09-2012,68403.84,FALSE
23,21-09-2012,68505.67,FALSE
23,28-09-2012,69902.67,FALSE
23,05-10-2012,73844.48,FALSE
23,12-10-2012,72490.07,FALSE
23,19-10-2012,69170,FALSE
23,26-10-2012,66410.81,FALSE
24,05-02-2010,39205.74,FALSE
24,12-02-2010,37587.33,TRUE
24,19-02-2010,38700.31,FALSE
24,26-02-2010,32594.13,FALSE
24,05-03-2010,41260.75,FALSE
24,12-03-2010,38803.67,FALSE
24,19-03-2010,36847.24,FALSE
24,26-03-2010,37738.58,FALSE
24,02-04-2010,40435.38,FALSE
24,09-04-2010,38391.37,FALSE
24,16-04-2010,39538.33,FALSE
24,23-04-2010,40117.61,FALSE
24,30-04-2010,39722.74,FALSE
24,07-05-2010,38475.24,FALSE
24,14-05-2010,40850.86,FALSE
24,21-05-2010,40389.62,FALSE
24,28-05-2010,42155.75,FALSE
24,04-06-2010,48476.65,FALSE
24,11-06-2010,42710.43,FALSE
24,18-06-2010,41640.64,FALSE
24,25-06-2010,42647.71,FALSE
24,02-07-2010,49871.16,FALSE
24,09-07-2010,47750.15,FALSE
24,16-07-2010,46100.29,FALSE
24,23-07-2010,46395.63,FALSE
24,30-07-2010,47339.77,FALSE
24,06-08-2010,47744.73,FALSE
24,13-08-2010,47133.19,FALSE
24,20-08-2010,46625.87,FALSE
24,27-08-2010,47618.6,FALSE
24,03-09-2010,45239.02,FALSE
24,10-09-2010,46024.58,TRUE
24,17-09-2010,39650.23,FALSE
24,24-09-2010,38047.22,FALSE
24,01-10-2010,38076.58,FALSE
24,08-10-2010,39196.64,FALSE
24,15-10-2010,39853.03,FALSE
24,22-10-2010,37612.43,FALSE
24,29-10-2010,37210.41,FALSE
24,05-11-2010,35471.01,FALSE
24,12-11-2010,36384.58,FALSE
24,19-11-2010,34859.52,FALSE
24,26-11-2010,39243.84,TRUE
24,03-12-2010,37983.94,FALSE
24,10-12-2010,41669.27,FALSE
24,17-12-2010,42491.42,FALSE
24,24-12-2010,64183.96,FALSE
24,31-12-2010,31914.2,TRUE
24,07-01-2011,33777.99,FALSE
24,14-01-2011,32326.92,FALSE
24,21-01-2011,33165.49,FALSE
24,28-01-2011,32260.33,FALSE
24,04-02-2011,34504.99,FALSE
24,11-02-2011,38375.85,TRUE
24,18-02-2011,39441.73,FALSE
24,25-02-2011,38377.26,FALSE
24,04-03-2011,41384.72,FALSE
24,11-03-2011,38269.07,FALSE
24,18-03-2011,36531.71,FALSE
24,25-03-2011,35761.67,FALSE
24,01-04-2011,36698.56,FALSE
24,08-04-2011,36373.06,FALSE
24,15-04-2011,36710.77,FALSE
24,22-04-2011,40810.32,FALSE
24,29-04-2011,36693.4,FALSE
24,06-05-2011,39781.77,FALSE
24,13-05-2011,37378.77,FALSE
24,20-05-2011,39053.53,FALSE
24,27-05-2011,38883.5,FALSE
24,03-06-2011,44530.65,FALSE
24,10-06-2011,40621.54,FALSE
24,17-06-2011,40285.43,FALSE
24,24-06-2011,38520.99,FALSE
24,01-07-2011,44791.29,FALSE
24,08-07-2011,48171.62,FALSE
24,15-07-2011,44748.49,FALSE
24,22-07-2011,43893.74,FALSE
24,29-07-2011,45753.98,FALSE
24,05-08-2011,47933.45,FALSE
24,12-08-2011,43052.46,FALSE
24,19-08-2011,44542.18,FALSE
24,26-08-2011,46578.93,FALSE
24,02-09-2011,38548.64,FALSE
24,09-09-2011,47489.52,TRUE
24,16-09-2011,37316.3,FALSE
24,23-09-2011,38061.76,FALSE
24,30-09-2011,39974.72,FALSE
24,07-10-2011,41281.77,FALSE
24,14-10-2011,38506.24,FALSE
24,21-10-2011,37324.19,FALSE
24,28-10-2011,37413.06,FALSE
24,04-11-2011,36933.95,FALSE
24,11-11-2011,39623.52,FALSE
24,18-11-2011,34652.17,FALSE
24,25-11-2011,38495.28,TRUE
24,02-12-2011,41952.04,FALSE
24,09-12-2011,44214.74,FALSE
24,16-12-2011,49401.43,FALSE
24,23-12-2011,69267.5,FALSE
24,30-12-2011,40560.97,TRUE
24,06-01-2012,36704.4,FALSE
24,13-01-2012,34684.81,FALSE
24,20-01-2012,36631.99,FALSE
24,27-01-2012,32459.07,FALSE
24,03-02-2012,37225.09,FALSE
24,10-02-2012,41125.83,TRUE
24,17-02-2012,38234.75,FALSE
24,24-02-2012,42804.13,FALSE
24,02-03-2012,37498.19,FALSE
24,09-03-2012,40552.79,FALSE
24,16-03-2012,37820.06,FALSE
24,23-03-2012,35098.98,FALSE
24,30-03-2012,37505.34,FALSE
24,06-04-2012,42115.35,FALSE
24,13-04-2012,35676.86,FALSE
24,20-04-2012,38125.2,FALSE
24,27-04-2012,38148.98,FALSE
24,04-05-2012,39735.46,FALSE
24,11-05-2012,39289.72,FALSE
24,18-05-2012,37566.34,FALSE
24,25-05-2012,41778.56,FALSE
24,01-06-2012,43755.5,FALSE
24,08-06-2012,40831.05,FALSE
24,15-06-2012,41092.58,FALSE
24,22-06-2012,43177.01,FALSE
24,29-06-2012,46050.82,FALSE
24,06-07-2012,47519.37,FALSE
24,13-07-2012,42478.56,FALSE
24,20-07-2012,44903.3,FALSE
24,27-07-2012,43186.85,FALSE
24,03-08-2012,48958.42,FALSE
24,10-08-2012,49496.65,FALSE
24,17-08-2012,47164.78,FALSE
24,24-08-2012,44362.5,FALSE
24,31-08-2012,43650.51,FALSE
24,07-09-2012,45870.7,TRUE
24,14-09-2012,36708.36,FALSE
24,21-09-2012,38468.67,FALSE
24,28-09-2012,36987.1,FALSE
24,05-10-2012,39688.38,FALSE
24,12-10-2012,41202.09,FALSE
24,19-10-2012,38178.18,FALSE
24,26-10-2012,38496.62,FALSE
25,05-02-2010,34805.34,FALSE
25,12-02-2010,25665.57,TRUE
25,19-02-2010,34981.93,FALSE
25,26-02-2010,32839.05,FALSE
25,05-03-2010,34839.56,FALSE
25,12-03-2010,34950.45,FALSE
25,19-03-2010,34517.17,FALSE
25,26-03-2010,35898.87,FALSE
25,02-04-2010,37962.29,FALSE
25,09-04-2010,35361.63,FALSE
25,16-04-2010,36791.04,FALSE
25,23-04-2010,37238.01,FALSE
25,30-04-2010,36327.18,FALSE
25,07-05-2010,36649.94,FALSE
25,14-05-2010,37178.48,FALSE
25,21-05-2010,37434.51,FALSE
25,28-05-2010,38903.63,FALSE
25,04-06-2010,38446.12,FALSE
25,11-06-2010,40930.96,FALSE
25,18-06-2010,41945.77,FALSE
25,25-06-2010,37709.8,FALSE
25,02-07-2010,39942.29,FALSE
25,09-07-2010,38389.52,FALSE
25,16-07-2010,43356.88,FALSE
25,23-07-2010,39091.41,FALSE
25,30-07-2010,40554.01,FALSE
25,06-08-2010,41310.86,FALSE
25,13-08-2010,40727.21,FALSE
25,20-08-2010,42961.52,FALSE
25,27-08-2010,41362.22,FALSE
25,03-09-2010,37250.37,FALSE
25,10-09-2010,34844.22,TRUE
25,17-09-2010,35320.65,FALSE
25,24-09-2010,33856.01,FALSE
25,01-10-2010,34148.16,FALSE
25,08-10-2010,35327.95,FALSE
25,15-10-2010,32374.26,FALSE
25,22-10-2010,34329.86,FALSE
25,29-10-2010,34618.37,FALSE
25,05-11-2010,34861.25,FALSE
25,12-11-2010,33766.79,FALSE
25,19-11-2010,36065.73,FALSE
25,26-11-2010,33477.25,TRUE
25,03-12-2010,38400.04,FALSE
25,10-12-2010,40121.33,FALSE
25,17-12-2010,42823.68,FALSE
25,24-12-2010,56290.67,FALSE
25,31-12-2010,27702.97,TRUE
25,07-01-2011,31303.5,FALSE
25,14-01-2011,31968.1,FALSE
25,21-01-2011,30347.52,FALSE
25,28-01-2011,30959.09,FALSE
25,04-02-2011,35184.19,FALSE
25,11-02-2011,32409.79,TRUE
25,18-02-2011,32934.54,FALSE
25,25-02-2011,32623.39,FALSE
25,04-03-2011,37567.52,FALSE
25,11-03-2011,32519.08,FALSE
25,18-03-2011,33167.15,FALSE
25,25-03-2011,34235.77,FALSE
25,01-04-2011,34736.81,FALSE
25,08-04-2011,34815.48,FALSE
25,15-04-2011,35272.89,FALSE
25,22-04-2011,36900.77,FALSE
25,29-04-2011,32661.17,FALSE
25,06-05-2011,34531.39,FALSE
25,13-05-2011,34774.7,FALSE
25,20-05-2011,36615.53,FALSE
25,27-05-2011,35961.31,FALSE
25,03-06-2011,35791.89,FALSE
25,10-06-2011,37286.22,FALSE
25,17-06-2011,39932.39,FALSE
25,24-06-2011,37247.12,FALSE
25,01-07-2011,36874.98,FALSE
25,08-07-2011,38688.53,FALSE
25,15-07-2011,40178.5,FALSE
25,22-07-2011,38514.1,FALSE
25,29-07-2011,39193.41,FALSE
25,05-08-2011,40411.68,FALSE
25,12-08-2011,40057.23,FALSE
25,19-08-2011,40121.88,FALSE
25,26-08-2011,42665.28,FALSE
25,02-09-2011,38498.91,FALSE
25,09-09-2011,35784.2,TRUE
25,16-09-2011,33539.51,FALSE
25,23-09-2011,33261.29,FALSE
25,30-09-2011,33923.91,FALSE
25,07-10-2011,35201.01,FALSE
25,14-10-2011,33549.71,FALSE
25,21-10-2011,35129.04,FALSE
25,28-10-2011,32845.46,FALSE
25,04-11-2011,34503.41,FALSE
25,11-11-2011,34976.37,FALSE
25,18-11-2011,36802.3,FALSE
25,25-11-2011,37568.68,TRUE
25,02-12-2011,42367.73,FALSE
25,09-12-2011,43617.37,FALSE
25,16-12-2011,48880.26,FALSE
25,23-12-2011,62377.41,FALSE
25,30-12-2011,31363.02,TRUE
25,06-01-2012,35097.05,FALSE
25,13-01-2012,33825.42,FALSE
25,20-01-2012,34151.38,FALSE
25,27-01-2012,32771.13,FALSE
25,03-02-2012,34527.98,FALSE
25,10-02-2012,33978.02,TRUE
25,17-02-2012,33709.23,FALSE
25,24-02-2012,36145.3,FALSE
25,02-03-2012,35058.66,FALSE
25,09-03-2012,36061.22,FALSE
25,16-03-2012,33277.24,FALSE
25,23-03-2012,34600.53,FALSE
25,30-03-2012,35579.12,FALSE
25,06-04-2012,37355.05,FALSE
25,13-04-2012,31839.54,FALSE
25,20-04-2012,34587.41,FALSE
25,27-04-2012,35446.91,FALSE
25,04-05-2012,38809.35,FALSE
25,11-05-2012,35806.29,FALSE
25,18-05-2012,37038.69,FALSE
25,25-05-2012,39449.87,FALSE
25,01-06-2012,34868.17,FALSE
25,08-06-2012,39906.19,FALSE
25,15-06-2012,40547.97,FALSE
25,22-06-2012,39056.61,FALSE
25,29-06-2012,38554.46,FALSE
25,06-07-2012,39411.34,FALSE
25,13-07-2012,40549.29,FALSE
25,20-07-2012,40317.95,FALSE
25,27-07-2012,37587.13,FALSE
25,03-08-2012,41434,FALSE
25,10-08-2012,42855.08,FALSE
25,17-08-2012,43481.64,FALSE
25,24-08-2012,44799.28,FALSE
25,31-08-2012,39299.81,FALSE
25,07-09-2012,37037.51,TRUE
25,14-09-2012,34597.43,FALSE
25,21-09-2012,34687.68,FALSE
25,28-09-2012,34488.66,FALSE
25,05-10-2012,37419.63,FALSE
25,12-10-2012,34069.45,FALSE
25,19-10-2012,37016.24,FALSE
25,26-10-2012,34201.23,FALSE
26,05-02-2010,25684.32,FALSE
26,12-02-2010,25440.18,TRUE
26,19-02-2010,25995.84,FALSE
26,26-02-2010,24599.11,FALSE
26,05-03-2010,26982.99,FALSE
26,12-03-2010,25769.55,FALSE
26,19-03-2010,24143.49,FALSE
26,26-03-2010,25463.87,FALSE
26,02-04-2010,26512.68,FALSE
26,09-04-2010,25401.01,FALSE
26,16-04-2010,26251.97,FALSE
26,23-04-2010,26640.44,FALSE
26,30-04-2010,24973.71,FALSE
26,07-05-2010,26674.11,FALSE
26,14-05-2010,25799.33,FALSE
26,21-05-2010,28024.21,FALSE
26,28-05-2010,26849.63,FALSE
26,04-06-2010,27891.75,FALSE
26,11-06-2010,28667.3,FALSE
26,18-06-2010,29048.75,FALSE
26,25-06-2010,28713.39,FALSE
26,02-07-2010,30243.73,FALSE
26,09-07-2010,29821.52,FALSE
26,16-07-2010,31757.2,FALSE
26,23-07-2010,29052.96,FALSE
26,30-07-2010,29562.51,FALSE
26,06-08-2010,32662.31,FALSE
26,13-08-2010,30785.33,FALSE
26,20-08-2010,30248.08,FALSE
26,27-08-2010,30466.13,FALSE
26,03-09-2010,31267.43,FALSE
26,10-09-2010,29710.69,TRUE
26,17-09-2010,26474.04,FALSE
26,24-09-2010,25967.76,FALSE
26,01-10-2010,27282.89,FALSE
26,08-10-2010,26809.88,FALSE
26,15-10-2010,26571.87,FALSE
26,22-10-2010,26584.15,FALSE
26,29-10-2010,24903.57,FALSE
26,05-11-2010,26194.03,FALSE
26,12-11-2010,25598.25,FALSE
26,19-11-2010,23451.16,FALSE
26,26-11-2010,27126.15,TRUE
26,03-12-2010,28525.72,FALSE
26,10-12-2010,31106.37,FALSE
26,17-12-2010,31982.9,FALSE
26,24-12-2010,47535.24,FALSE
26,31-12-2010,20710.33,TRUE
26,07-01-2011,24002.83,FALSE
26,14-01-2011,21403.41,FALSE
26,21-01-2011,23079.6,FALSE
26,28-01-2011,23202.14,FALSE
26,04-02-2011,24108.42,FALSE
26,11-02-2011,26420.87,TRUE
26,18-02-2011,26633.17,FALSE
26,25-02-2011,24531.86,FALSE
26,04-03-2011,27306.13,FALSE
26,11-03-2011,24473.86,FALSE
26,18-03-2011,25145.2,FALSE
26,25-03-2011,25790.74,FALSE
26,01-04-2011,23732.75,FALSE
26,08-04-2011,25345.84,FALSE
26,15-04-2011,23758.15,FALSE
26,22-04-2011,24548.34,FALSE
26,29-04-2011,22953.49,FALSE
26,06-05-2011,26632.56,FALSE
26,13-05-2011,24040.35,FALSE
26,20-05-2011,27116.3,FALSE
26,27-05-2011,25602.69,FALSE
26,03-06-2011,27372.12,FALSE
26,10-06-2011,27287.21,FALSE
26,17-06-2011,27710.16,FALSE
26,24-06-2011,27972.5,FALSE
26,01-07-2011,29679.09,FALSE
26,08-07-2011,29229.8,FALSE
26,15-07-2011,30099.98,FALSE
26,22-07-2011,27223.87,FALSE
26,29-07-2011,29809.17,FALSE
26,05-08-2011,33055.04,FALSE
26,12-08-2011,30802.14,FALSE
26,19-08-2011,30226.26,FALSE
26,26-08-2011,31022.97,FALSE
26,02-09-2011,29283.31,FALSE
26,09-09-2011,29493.18,TRUE
26,16-09-2011,26209.27,FALSE
26,23-09-2011,26656.37,FALSE
26,30-09-2011,27376.73,FALSE
26,07-10-2011,29170.74,FALSE
26,14-10-2011,27597.82,FALSE
26,21-10-2011,26707.28,FALSE
26,28-10-2011,26075.06,FALSE
26,04-11-2011,25292.35,FALSE
26,11-11-2011,28656.98,FALSE
26,18-11-2011,23466.15,FALSE
26,25-11-2011,26481.77,TRUE
26,02-12-2011,29365.29,FALSE
26,09-12-2011,32156.86,FALSE
26,16-12-2011,36455.95,FALSE
26,23-12-2011,47049.93,FALSE
26,30-12-2011,26948.64,TRUE
26,06-01-2012,22749.45,FALSE
26,13-01-2012,22995.08,FALSE
26,20-01-2012,22396.47,FALSE
26,27-01-2012,21827.81,FALSE
26,03-02-2012,24494.13,FALSE
26,10-02-2012,27693.44,TRUE
26,17-02-2012,24533.74,FALSE
26,24-02-2012,26835.61,FALSE
26,02-03-2012,26205.01,FALSE
26,09-03-2012,27678.11,FALSE
26,16-03-2012,24674.96,FALSE
26,23-03-2012,23282.76,FALSE
26,30-03-2012,26578.68,FALSE
26,06-04-2012,27594.85,FALSE
26,13-04-2012,24458.85,FALSE
26,20-04-2012,25556.21,FALSE
26,27-04-2012,24099.77,FALSE
26,04-05-2012,25502.04,FALSE
26,11-05-2012,25697.16,FALSE
26,18-05-2012,24928.47,FALSE
26,25-05-2012,26826.49,FALSE
26,01-06-2012,24786.21,FALSE
26,08-06-2012,28452.31,FALSE
26,15-06-2012,27343.47,FALSE
26,22-06-2012,27774.11,FALSE
26,29-06-2012,28781.86,FALSE
26,06-07-2012,30573.08,FALSE
26,13-07-2012,29442.58,FALSE
26,20-07-2012,30131.18,FALSE
26,27-07-2012,29326.59,FALSE
26,03-08-2012,30305.67,FALSE
26,10-08-2012,30658.09,FALSE
26,17-08-2012,33216.54,FALSE
26,24-08-2012,30062.83,FALSE
26,31-08-2012,31106.55,FALSE
26,07-09-2012,28406.66,TRUE
26,14-09-2012,27593.96,FALSE
26,21-09-2012,25600.24,FALSE
26,28-09-2012,25494.93,FALSE
26,05-10-2012,28031.03,FALSE
26,12-10-2012,27860.39,FALSE
26,19-10-2012,25942.41,FALSE
26,26-10-2012,26726.13,FALSE
27,05-02-2010,77641.29,FALSE
27,12-02-2010,69199.01,TRUE
27,19-02-2010,84157.39,FALSE
27,26-02-2010,59255.75,FALSE
27,05-03-2010,56202.44,FALSE
27,12-03-2010,82443.78,FALSE
27,19-03-2010,70149.36,FALSE
27,26-03-2010,79633.42,FALSE
27,02-04-2010,81650.76,FALSE
27,09-04-2010,79141.99,FALSE
27,16-04-2010,81446.21,FALSE
27,23-04-2010,84170.45,FALSE
27,30-04-2010,81465.84,FALSE
27,07-05-2010,79983.25,FALSE
27,14-05-2010,77090.52,FALSE
27,21-05-2010,79968.72,FALSE
27,28-05-2010,86201.5,FALSE
27,04-06-2010,87449.29,FALSE
27,11-06-2010,83817.26,FALSE
27,18-06-2010,86316.49,FALSE
27,25-06-2010,86604.11,FALSE
27,02-07-2010,89838.93,FALSE
27,09-07-2010,93547.05,FALSE
27,16-07-2010,91385.75,FALSE
27,23-07-2010,88296.99,FALSE
27,30-07-2010,87448.56,FALSE
27,06-08-2010,86114.13,FALSE
27,13-08-2010,86662.11,FALSE
27,20-08-2010,93177.92,FALSE
27,27-08-2010,93787.88,FALSE
27,03-09-2010,92193.02,FALSE
27,10-09-2010,87308.66,TRUE
27,17-09-2010,74906.07,FALSE
27,24-09-2010,75870.45,FALSE
27,01-10-2010,71948.9,FALSE
27,08-10-2010,76127.81,FALSE
27,15-10-2010,78418.67,FALSE
27,22-10-2010,75922.24,FALSE
27,29-10-2010,75880.02,FALSE
27,05-11-2010,74183.28,FALSE
27,12-11-2010,76761.62,FALSE
27,19-11-2010,74162.46,FALSE
27,26-11-2010,82305.28,TRUE
27,03-12-2010,75889.63,FALSE
27,10-12-2010,76931.44,FALSE
27,17-12-2010,84195.45,FALSE
27,24-12-2010,103598.16,FALSE
27,31-12-2010,57232.82,TRUE
27,07-01-2011,69731.21,FALSE
27,14-01-2011,70288.75,FALSE
27,21-01-2011,69551.61,FALSE
27,28-01-2011,60484.41,FALSE
27,04-02-2011,69280.06,FALSE
27,11-02-2011,68019.05,TRUE
27,18-02-2011,75912.26,FALSE
27,25-02-2011,79373.44,FALSE
27,04-03-2011,75821.3,FALSE
27,11-03-2011,74882.06,FALSE
27,18-03-2011,72730.72,FALSE
27,25-03-2011,68764.14,FALSE
27,01-04-2011,74877.54,FALSE
27,08-04-2011,75507.07,FALSE
27,15-04-2011,74548.12,FALSE
27,22-04-2011,82385.43,FALSE
27,29-04-2011,69021.7,FALSE
27,06-05-2011,73651,FALSE
27,13-05-2011,74025.74,FALSE
27,20-05-2011,76495.97,FALSE
27,27-05-2011,79378.14,FALSE
27,03-06-2011,84475.3,FALSE
27,10-06-2011,76652.27,FALSE
27,17-06-2011,80853.06,FALSE
27,24-06-2011,80750.92,FALSE
27,01-07-2011,90660.94,FALSE
27,08-07-2011,92800.78,FALSE
27,15-07-2011,84395.74,FALSE
27,22-07-2011,84738.03,FALSE
27,29-07-2011,85249.82,FALSE
27,05-08-2011,82323.94,FALSE
27,12-08-2011,85567.38,FALSE
27,19-08-2011,89647.59,FALSE
27,26-08-2011,93903.03,FALSE
27,02-09-2011,67892.05,FALSE
27,09-09-2011,92638.15,TRUE
27,16-09-2011,73017.65,FALSE
27,23-09-2011,77269.33,FALSE
27,30-09-2011,72649.56,FALSE
27,07-10-2011,75543.62,FALSE
27,14-10-2011,76909.5,FALSE
27,21-10-2011,75867.28,FALSE
27,28-10-2011,74604.93,FALSE
27,04-11-2011,65884.57,FALSE
27,11-11-2011,79268.56,FALSE
27,18-11-2011,74971.74,FALSE
27,25-11-2011,82309.31,TRUE
27,02-12-2011,79340.5,FALSE
27,09-12-2011,78409.28,FALSE
27,16-12-2011,88912.25,FALSE
27,23-12-2011,109404.21,FALSE
27,30-12-2011,72452.33,TRUE
27,06-01-2012,73608.96,FALSE
27,13-01-2012,73418.53,FALSE
27,20-01-2012,73662.19,FALSE
27,27-01-2012,56842.64,FALSE
27,03-02-2012,70187.17,FALSE
27,10-02-2012,70865.42,TRUE
27,17-02-2012,70554.58,FALSE
27,24-02-2012,85052.65,FALSE
27,02-03-2012,71656.15,FALSE
27,09-03-2012,74994.24,FALSE
27,16-03-2012,78270.44,FALSE
27,23-03-2012,75532.9,FALSE
27,30-03-2012,74071.99,FALSE
27,06-04-2012,79714.18,FALSE
27,13-04-2012,70356.93,FALSE
27,20-04-2012,76175.22,FALSE
27,27-04-2012,72584.66,FALSE
27,04-05-2012,80186.9,FALSE
27,11-05-2012,75922.78,FALSE
27,18-05-2012,78321.24,FALSE
27,25-05-2012,80562.52,FALSE
27,01-06-2012,83540.97,FALSE
27,08-06-2012,80375.67,FALSE
27,15-06-2012,79689.88,FALSE
27,22-06-2012,81570.27,FALSE
27,29-06-2012,90955.3,FALSE
27,06-07-2012,94074.53,FALSE
27,13-07-2012,83710.06,FALSE
27,20-07-2012,84212.79,FALSE
27,27-07-2012,81971.03,FALSE
27,03-08-2012,81785.67,FALSE
27,10-08-2012,85039.12,FALSE
27,17-08-2012,90257.1,FALSE
27,24-08-2012,91233.29,FALSE
27,31-08-2012,82353.14,FALSE
27,07-09-2012,86747.98,TRUE
27,14-09-2012,71725.18,FALSE
27,21-09-2012,71622.76,FALSE
27,28-09-2012,70231.41,FALSE
27,05-10-2012,71379.88,FALSE
27,12-10-2012,76392.81,FALSE
27,19-10-2012,76631.7,FALSE
27,26-10-2012,76929.73,FALSE
28,05-02-2010,68292.15,FALSE
28,12-02-2010,65788.06,TRUE
28,19-02-2010,64245.39,FALSE
28,26-02-2010,67526.12,FALSE
28,05-03-2010,63501.26,FALSE
28,12-03-2010,58855.44,FALSE
28,19-03-2010,58843.12,FALSE
28,26-03-2010,54436.22,FALSE
28,02-04-2010,57011.78,FALSE
28,09-04-2010,60840.22,FALSE
28,16-04-2010,59973.67,FALSE
28,23-04-2010,58754.18,FALSE
28,30-04-2010,56876.29,FALSE
28,07-05-2010,62332.68,FALSE
28,14-05-2010,56663.19,FALSE
28,21-05-2010,59072.2,FALSE
28,28-05-2010,57124.93,FALSE
28,04-06-2010,63506.31,FALSE
28,11-06-2010,60085.21,FALSE
28,18-06-2010,59115.38,FALSE
28,25-06-2010,59250.34,FALSE
28,02-07-2010,60944.17,FALSE
28,09-07-2010,60659.12,FALSE
28,16-07-2010,60415.39,FALSE
28,23-07-2010,57886.5,FALSE
28,30-07-2010,58255.22,FALSE
28,06-08-2010,65724.87,FALSE
28,13-08-2010,59202.87,FALSE
28,20-08-2010,58759.74,FALSE
28,27-08-2010,60624.64,FALSE
28,03-09-2010,69898.9,FALSE
28,10-09-2010,58341.4,TRUE
28,17-09-2010,56206.75,FALSE
28,24-09-2010,57723.24,FALSE
28,01-10-2010,58781.73,FALSE
28,08-10-2010,58979.69,FALSE
28,15-10-2010,54278.93,FALSE
28,22-10-2010,53176.61,FALSE
28,29-10-2010,53043.45,FALSE
28,05-11-2010,57006.49,FALSE
28,12-11-2010,52261.89,FALSE
28,19-11-2010,52162.63,FALSE
28,26-11-2010,54447.79,TRUE
28,03-12-2010,52484.48,FALSE
28,10-12-2010,53447.61,FALSE
28,17-12-2010,54854.42,FALSE
28,24-12-2010,65051.21,FALSE
28,31-12-2010,49570.66,TRUE
28,07-01-2011,55717.35,FALSE
28,14-01-2011,50955,FALSE
28,21-01-2011,50208.53,FALSE
28,28-01-2011,49587.7,FALSE
28,04-02-2011,63390.24,FALSE
28,11-02-2011,62354.75,TRUE
28,18-02-2011,67144.48,FALSE
28,25-02-2011,60933.49,FALSE
28,04-03-2011,66968.57,FALSE
28,11-03-2011,61555.56,FALSE
28,18-03-2011,59725.43,FALSE
28,25-03-2011,57512.64,FALSE
28,01-04-2011,59252.74,FALSE
28,08-04-2011,61187.06,FALSE
28,15-04-2011,59538.72,FALSE
28,22-04-2011,56402.02,FALSE
28,29-04-2011,57402.12,FALSE
28,06-05-2011,60402.78,FALSE
28,13-05-2011,55690.43,FALSE
28,20-05-2011,54964.68,FALSE
28,27-05-2011,57780.21,FALSE
28,03-06-2011,62272.63,FALSE
28,10-06-2011,60208.11,FALSE
28,17-06-2011,59681.62,FALSE
28,24-06-2011,55812.44,FALSE
28,01-07-2011,56784.32,FALSE
28,08-07-2011,62679.65,FALSE
28,15-07-2011,60362.85,FALSE
28,22-07-2011,57495.29,FALSE
28,29-07-2011,53736.54,FALSE
28,05-08-2011,62045.17,FALSE
28,12-08-2011,55743.61,FALSE
28,19-08-2011,54237.73,FALSE
28,26-08-2011,56288.44,FALSE
28,02-09-2011,65171.23,FALSE
28,09-09-2011,58741.45,TRUE
28,16-09-2011,55161.61,FALSE
28,23-09-2011,54095.07,FALSE
